NSC,SMILES,Cluster_ID,Scaffold_Cluster_ID,Random_Cluster_ID,Butina_Cluster_ID
629918,c1ccccc1/C(=N/Nc1ccc(cc1)OC)/CCN(C)C.Cl,7,5,6,4
629919,c1ccccc1/C(=N/Nc1ccc(cc1)[N+](=O)[O-])/CCN(C)C.Cl,7,5,3,4
629920,c1ccccc1/C(=N/Nc1c(c(c(c(c1F)F)F)F)F)/CCN(C)C.Cl,7,5,7,4
629921,c1ccccc1/C=C/C(=N/Nc1ccc(c(c1)Cl)Cl)/CCN(C)C.Cl,7,6,3,4
629922,c1ccccc1/C=C/C(=N/Nc1ccc(cc1Cl)Cl)/CCN(C)C.Cl,7,6,1,7
629923,c1ccccc1/C=C/C(=N/Nc1c(c(c(c(c1F)F)F)F)F)/CCN(C)C.Cl,7,6,1,4
629924,c1ccc(cc1)/C=C/C(=N/Nc1ccccc1)/C(C)(C)CN(C)C.Cl,7,6,6,7
629927,C1=CC2(C(C3(C1=C)CC(C(CC3O2)(Cl)C)Br)(C)C)Br,6,7,3,7
629971,c1cc(c2c(c1)nc1c(c2)Cn2c1cc1c(c2=O)COC(=O)C1(CC)O)N,1,7,1,2
629973,c1(nnc2n1N=C(CS2)c1oc(cc1)[N+](=O)[O-])c1ccccc1,2,1,3,6
629974,c1(nnc2n1N=C(CS2)c1oc(cc1)[N+](=O)[O-])c1ccc(cc1)Cl,2,1,2,6
630004,c1c(c(c(c(c1O)CN(C)C)CCCCCCCCC/C=C\CCCCCC)O)OC.Cl,7,3,1,7
630074,c1cc(ccc1/N=N/c1cc2c(cc1)oc(=O)c(c2)C(=O)Nc1ccc(cc1)C)Br,5,3,6,5
630075,c1cc(ccc1/N=N/c1cc2c(cc1)oc(=O)c(c2)C(=O)Nc1cccc(c1)Cl)Br,5,3,1,5
630078,c1scc2c1c1c(nc2)csc1,2,2,2,7
630107,Cc1nn(c(c1/N=N/c1c(cccc1)F)C)C(=O)CC(=O)Nc1ccccc1OC,5,3,5,2
630108,Cc1nn(c(c1/N=N/c1c(cccc1)Cl)C)C(=O)CC(=O)Nc1ccccc1Cl,5,3,7,7
630110,Cc1nn(c(c1/N=N/c1c(cccc1)Cl)C)C(=O)CC(=O)Nc1ccccc1OC,5,3,5,2
630142,c1cc(c(cc1)S(=O)c1ccc(C)cc1)[N+](=O)[O-],5,4,6,7
630197,C(C1OC(C(C1OP(=O)(O)O)O)n1cnc2c1ncnc2N)OP(=O)(O)OP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(C(=O)NCC(=O)N)CCCCCCCCCCCC.[Na+],4,5,2,6
630249,[C@@H]1(CC[C@]2(C(C1(C)CO)CC[C@@]1([C@H]2CC[C@H]2[C@]1(C)CC[C@@]1([C@H]2[C@H](CC1)C(=C)C)C(=O)O)C)C)OC1OC(C(C1OC1OC(C(C(C1O)O)O)C)O)CO,6,5,1,2
630252,c1cccc2c1O[Sn](OC(=O)C/N=C/2)(CCCC)CCCC,7,6,2,4
630253,c12c(O[Sn](OC(=O)C/N=C\1/C)(CCCC)CCCC)cccc2,7,7,4,4
630257,C1=CC2[C@@H]([C@@H](C1C2)c1c(cc(cc1)Cl)Cl)[N+](=O)[O-],7,1,5,6
630259,C1=CC2[C@H]([N+](=O)[O-])[C@@H](C1C2)c1occc1,7,2,2,6
630260,c12c(N(C34C1=CC(C1C3C(=O)N(C1=O)c1ccccc1)(C1C4C(=O)N(C1=O)c1ccccc1)[N+](=O)[O-])C(=O)c1ccccc1)cccc2,1,3,7,5
630262,C1=CC2CC1[C@@H]([C@@H]2[N+](=O)[O-])OC,7,6,2,6
630281,c1ccc2c(c1)C(=O)C(C2)C(=O)CCC(=O)Nc1ccc(c(c1)C)C,5,4,7,6
630282,c1cc(ccc1OC)c1nc(S)nc(c1)C(=O)Nc1cccc(c1)C(F)(F)F,5,5,1,2
630285,c1(nc(nc(c1c1ccccc1C)C(=O)Nc1nccs1)N)N,5,6,4,6
630288,c1sc(nc1)NC(=O)c1c(c(nc(n1)S)N)c1ccccc1,5,6,4,4
630290,c1ccc2c(c1)NC(=C(S2)c1cc(nc(n1)N)C(=O)Nc1cc(c(cc1)Cl)Cl)C,5,2,7,6
630291,c1ccc2c(c1)NC(=C(S2)c1cc(nc(n1)S)C(=O)Nc1ccc(Cl)cc1)C,5,2,7,6
630292,C1(=NN(C(=O)C1C(=O)CCC(=O)Nc1cccc(c1)Cl)c1ccccc1)N,5,7,6,3
630294,c1(c(c(nc(n1)S)C(=O)Nc1cc(c(cc1)Cl)Cl)c1ccc(Cl)cc1)N,5,3,3,1
630295,C1(=O)CCC(=O)CC1C(=O)CCC(=O)Nc1cc(Cl)ccc1,5,1,6,3
630297,c1(cccc(c1NC(=O)CCC(=O)NC(=N)NC#N)C)C,5,3,7,5
630301,N1(C(=O)/C(=N\NC(=O)C(=O)N)/C(C1=O)C(=O)Nc1ccc(cc1Cl)Cl)c1c(Cl)cc(cc1)Cl,5,6,4,5
630302,c1(c(ccc(c1)C(=O)C/C(=N/Nc1n(c(nn1)C)N)/CCC(=O)Nc1c(cc(cc1)Cl)Cl)O)OC,5,2,5,4
630303,c1ccc(c(c1C)NC(=O)CCC(=O)NNc1n(c(nn1)C)N)C,5,3,1,5
630305,c1cc(oc1)C(=O)C/C(=N/NC(=S)N)/CCC(=O)Nc1ccccc1[N+](=O)[O-],5,4,3,4
630308,c1(cc(ccc1O)C(=O)C/C(=N/NC(=O)C(=O)NN)/CCC(=O)Nc1c(cc(cc1)Cl)Cl)OC,5,7,2,4
630310,c1ccc(cc1)C(C#N)/C(=N/NC(=O)c1cc2c(cc1O)cccc2)/CCCC(=O)Nc1cc(ccc1)[N+](=O)[O-],5,5,7,5
630311,c1(cccc2c1c(ccc2)C(=O)OC)C(=O)Nc1c(cc(cc1)C)C,5,6,4,3
630313,c1(c(cc(cc1)C(=O)C/C(=N/NC(=O)C[N+](C)(C)C)/CCCC(=O)Nc1cc(ccc1OC)OC)OC)O.[Cl-],5,7,5,6
630314,c1(ccc(cc1C)/N=C\1/N=C(C(S1)C(=O)OCC)C)C,7,1,4,5
630315,c1(cc(ccc1O)C(=O)C/C(=N/Nc1nnc(n1N)C)/CCCC(=O)Nc1cc(ccc1OC)OC)OC,5,2,1,6
630316,c1(ccc(c(c1)[N+](=O)[O-])N/N=C/1\C(=O)N(C(=O)C1C(=O)Nc1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl)[N+](=O)[O-],5,3,5,7
630317,c1(cc(ccc1O)C(=O)C/C(=N/NC(=O)C(=O)N)/CCC(=O)Nc1c(cc(cc1)Cl)Cl)OC,5,7,1,4
630321,C/C(=N\NC(=O)NN)/CC(=O)CCC(=O)Nc1cccc(C(F)(F)F)c1,5,3,1,2
630322,c1(ccccc1)N1C(=O)C(C(=N1)N)/C(=N\NC(=O)c1cc2c(cc1O)cccc2)/C(=O)Nc1ccc(Cl)cc1,5,4,6,4
630323,c1(ccccc1C(C(=O)CCC(=O)Nc1ccc(Cl)cc1)C#N)Cl,5,6,7,3
630324,C1(=NN(C(=O)C1/C(=N\NC(=O)c1cc2c(cc1O)cccc2)/C(=O)Nc1cc(c(Cl)cc1)Cl)c1ccccc1)N,5,4,3,4
630326,C\1(=N/NC(=O)CC#N)/CCCC1C(=O)CCCC(=O)Nc1c(cc(cc1)Cl)C,5,5,4,5
630327,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccc(Cl)cc1,5,6,6,3
630328,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccccc1C(F)(F)F,5,6,7,3
630329,c1c(c(cc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccccc1C)C)C,5,6,6,2
630331,c1c(c(cc(c1)NC(=O)CC(C(=O)C(=O)NC1C2CC3CC1CC(C2)C3)C(=O)OC)Cl)Cl,5,7,7,5
630332,COC(=O)C(CC(=O)Nc1c(cccc1)OCC)C(=O)C(=O)OC,5,3,4,2
630333,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccc(cc1)C,5,6,4,3
630335,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)C/C(=N/NC(=O)C[N+](C)(C)C)/C(=O)Nc1ccc(Cl)cc1.[Cl-],5,1,6,3
630336,C(=O)(OC)C(CC(=O)Nc1c(ccc(c1)Cl)Cl)C(=O)C(=O)OC,5,3,5,5
630337,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1cc(c(cc1)Cl)Cl,5,6,6,1
630338,c1ccc2c(c1)oc(n2)CC(=O)CCC(=O)Nc1ccc(c(c1)Cl)Cl,5,2,6,7
630339,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1c(cccc1C(C)C)C(C)C,5,6,2,3
630340,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1c(ccc(c1)Cl)Cl,5,6,6,3
630341,c1c(ccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)C/C(=N\NC(=O)C[N+](C)(C)C)/C(=O)Nc1c(ccc(c1)Cl)Cl)OC.[Cl-],5,1,2,6
630342,c1c(c(cc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccccc1C(C)C)C)C,5,6,2,3
630344,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)NC1C2CC3CC1CC(C2)C3,5,3,2,3
630345,c1c(c(cc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1c(cccc1C(C)C)C(C)C)C)C,5,6,2,3
630346,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccc(cc1)OCC,5,6,1,3
630348,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1ccccc1OCC,5,6,4,2
630349,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1cc(c(cc1)C)C,5,6,3,3
630351,c1c(ccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1c(c(ccc1)Cl)C)OC,5,6,6,3
630352,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1cccc(C(F)(F)F)c1,5,6,7,2
630353,c1cccc2c1[n+]([O-])c(c([n+]2[O-])C)C(=O)CC(=O)C(=O)Nc1c(cccc1C(C)C)C,5,6,1,3
630355,C(C)(C)(C)C(=O)C/C(=N/NC(=O)C[n+]1ccccc1)/CCC(=O)Nc1ccc(c(c1)C)C.[Cl-],5,4,3,6
630356,CC/C(=N/NC(=O)C[n+]1ccccc1)/CC(=O)CCC(=O)Nc1c([N+](=O)[O-])cccc1.[Cl-],5,5,3,4
630357,c1cc(ccc1O)C(=O)C(C)/C(=N/NC(=O)c1c(ccc2c1cccc2)O)/CCC(=O)Nc1c(ccc(c1)C)C,5,6,1,7
630360,c1cc(oc1)C(=O)C/C(=N\Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])/CCC(=O)Nc1ccc(cc1)OC,5,7,7,3
630361,c1(ccc(cc1OC)C(=O)C/C(=N\NC(=O)N)/CCC(=O)Nc1c(cccc1)[N+](=O)[O-])O,5,7,2,4
630363,C(=O)(C(C)(C)C)C/C(=N\Nc1nnc(n1N)C)/CCC(=O)Nc1cc(c(cc1)C)C,5,1,6,3
630365,c1cccc2c1sc(n2)C/C(=N/NC(=O)C(=O)NN)/CCC(=O)Nc1ccc(Cl)cc1,5,2,4,3
630366,C1=CC(C=CC=C1c1nc(nc(c1)C(=O)Nc1sccn1)S)[N+](=O)[O-],5,3,3,7
630367,c1cc(ccc1)C(=O)C/C(=N\NC(=O)C[n+]1ccccc1)/CCC(=O)N(Cc1ccccc1)Cc1ccccc1.[Cl-],7,4,1,6
630368,CCC/C(=N/NC(=O)C(=O)N)/C(CC)C(=O)CCC(=O)N(Cc1ccccc1)Cc1ccccc1,7,4,5,6
630369,Fc1ccc(cc1)c1cc([nH]n1)CCC(=O)N(Cc1ccccc1)Cc1ccccc1,7,5,4,6
630371,CC/C(=N\NC(=O)NN)/CC(=O)CCC(=O)Nc1c(cccc1C)C,5,3,3,5
630372,c1cc(ccc1)C(=O)C/C(=N/NC(=S)NN)/CCCC(=O)NCCc1ccccc1,7,6,1,3
630373,c1(ccc(cc1OC)C(=O)C/C(=N/NC(=O)c1cc2c(cc1O)cccc2)/CCCC(=O)Nc1ccccc1[N+](=O)[O-])O,5,7,2,6
630425,C12(C=CC(C3(C1(C)C)C(CC(C(=O)C3)(Br)C)O2)(O)C)Br,6,1,2,7
630451,c1(ccccc1)[C@H]([C@@H]1c2c(cc(c(c2)OC)OC)CCN1)O,1,2,2,2
630453,c1(c(cc2c(c1)[C@H](NCC2)[C@@H](c1ccccc1)O)OC)OC,1,2,4,2
630455,[Sn+4]12(/[N+](=C(\C)/c3cccs3)/N=C([SH-]1)N)([CH-]CCC)([SH-]C(=N/[N+]/2=C(/C)\c1cccs1)N)[CH-]CCC,7,4,3,6
630456,[Sn+4]12(/[N+](=C(\C)/c3ccccn3)/N=C([SH-]1)SCc1ccccc1)([CH2-])([SH-]C(=N/[N+]/2=C(/C)\c1ccccn1)SCc1ccccc1)[CH2-],5,4,2,6
630457,[Sn+4]12(/[N+](=C(\C)/c3ccccn3)/N=C([SH-]1)SCc1ccccc1)([CH-]CCC)([SH-]C(=N/[N+]/2=C(/C)\c1ccccn1)SCc1ccccc1)[CH-]CCC,5,4,6,6
630459,[Sn+4]12(/[N+](=C/c3ccco3)/N=C([SH-]1)SCc1ccccc1)([CH-]CCC)([SH-]C(=N/[N+]/2=C\c1ccco1)SCc1ccccc1)[CH-]CCC,7,4,3,6
630507,[C@@H]1(CC[C@]2(C(=CC[C@@H]3[C@H]2CC[C@]2([C@@H]3CC[C@H]2C(C)CCCC(C)C)C)C1)C)C(=O)NCCN(C)C,6,3,7,4
630508,[C@@H]1(CC[C@]2(C(=CC[C@@H]3[C@H]2CC[C@]2([C@@H]3CC[C@H]2C(C)CCCC(C)C)C)C1)C)OC(=O)CCC(=O)NCC[N+](C)(C)CCCS(=O)(=O)[O-],6,3,4,4
630509,[C@@H]1(CC[C@]2(C(=CC[C@@H]3[C@H]2CC[C@]2([C@@H]3CC[C@H]2C(C)CCCC(C)C)C)C1)C)C(=O)NCC[N+](C)(C)CCCS(=O)(=O)[O-],6,3,6,4
630510,c1(ccccc1)/C(=C(\CC)/c1ccccc1)/c1ccc(cc1)OCC[N+](C)(C)C.[I-],7,6,7,4
630511,C1=C(C(=O)C(=C(C1=O)CN(C)C)CCCCCCCCC/C=C\CCCCCC)OC.Cl,7,1,3,5
630597,C1(=O)C=C[C@]2(C(C1(C)C)C[C@@H]([C@@]1([C@H]2CC[C@]2(C31C(C(=O)[C@@H]2c1ccoc1)O3)C)C)OC(=O)C)C,6,4,5,5
630599,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)C,1,7,2,1
630600,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)C(Cl)(Cl)Cl,1,7,3,1
630601,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)C(F)(F)F,1,7,7,1
630602,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)OCC,1,7,6,1
630603,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)OCC(Cl)(Cl)Cl,1,7,4,1
630604,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)Oc1ccccc1,1,5,1,1
630605,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)Oc1ccc(cc1)OC,1,5,6,1
630606,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)Oc1ccc(cc1)C,1,5,3,1
630607,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)Oc1ccc(cc1)Cl,1,5,4,1
630608,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)Oc1ccc(cc1)[N+](=O)[O-],1,5,1,7
630609,C1/C(=C\c2ccccc2)/C(=O)/C(=C/c2ccccc2)/CN1C(=O)OCc1ccccc1,1,6,1,1
630665,c1(c(=O)[nH]c(=O)n(c1)C(CC)COC(=O)NCCCCCCNC(=O)OCC(CC)n1c(=O)[nH]c(=O)c(c1)C(=O)NC(=O)OCC)C(=O)NC(=O)OCC,4,7,1,2
630666,c1(c(=O)[nH]c(=O)n(c1)CCOC(=O)NCCCCCCNC(=O)OCCn1c(=O)[nH]c(=O)c(c1)C(=O)NC(=O)OCC)C(=O)NC(=O)OCC,4,7,1,2
630667,c1(c(=O)[nH]c(=O)n(c1)CCCCCOC(=O)NCCCCCCNC(=O)OCCCCCn1c(=O)[nH]c(=O)c(c1)C(=O)NC(=O)OCC)C(=O)NC(=O)OCC,4,1,7,2
630668,c1(=O)c(cn(c(=O)[nH]1)CCCCCCOC(=O)NCCCCCCNC(=O)OCCCCCCn1c(=O)[nH]c(=O)c(c1)C(=O)NC(=O)OCC)C(=O)NC(=O)OCC,4,2,1,2
630679,c1cccc2c1cc(c(n2)C(=O)NC1C(=O)NC(C)C(=O)N(C)C2C(SC)SCC(N(C(=O)C(NC(=O)C(COC(=O)C3(CC3C)N(C2=O)C)NC(=O)c2nc3c(cc2O)cccc3)C)C)C(=O)N(C2(C(C2)C)C(=O)OC1)C)O,3,3,3,6
630680,c1cccc2c1cc(c(n2)C(=O)NC1C(=O)NC(C)C(=O)N(C)C2C(SC(C)C)SCC(N(C(=O)C(NC(=O)C(COC(=O)C3(CC3C)N(C2=O)C)NC(=O)c2nc3c(cc2O)cccc3)C)C)C(=O)N(C2(C(C2)C)C(=O)OC1)C)O,3,3,6,6
630681,C(=N\N(C)c1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])/c1c2c(ncc1)cccc2,5,4,1,5
630682,C(=N\N(C)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])/c1c2c(ncc1)cccc2,5,4,2,5
630683,C(=N\N(C)c1ccccc1)/c1c2c(cccn2)ccc1,2,1,3,5
630684,C(=N\N(C)c1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])/c1c2c(cccn2)ccc1,5,1,3,5
630685,c1c(cc2c(c1)nc(cc2)/C=N\c1ccc(cc1)OCC)C,5,5,1,4
630686,c1ccc2c(c1)nc1c(c2/C=N/c2ccc(cc2)OCC)cccc1,2,6,6,4
630690,C1C[C@H]([C@H](C1)CO)O,3,2,7,6
630695,c1cccc2c1c(c1c(n2)c(ccc1Cl)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)N,2,7,4,1
630696,c1cccc2c1c(c1c(n2)c(ccc1Cl)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)NC(=N)N,2,7,7,1
630697,c1cccc2c1c(c1c(n2)c(ccc1Cl)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)Nc1nc(cc(n1)C)C,2,7,4,1
630698,c1cccc2c1c(c1c(n2)c(ccc1Cl)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,2,1,3,1
630699,c1cccc2c1c(c1c(n2)c(ccc1)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)N,2,7,3,1
630700,c1cccc2c1c(c1c(n2)c(ccc1)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)NC(=N)N,2,7,7,1
630701,c1(nc(cc(n1)C)C)NS(=O)(=O)c1ccc(Nc2c3ccccc3nc3c2cccc3C(=O)NCCN(C)C)cc1,2,7,2,1
630702,c1cccc2c1c(c1c(n2)c(ccc1)C(=O)NCCN(C)C)Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,2,1,7,1
630704,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)NC(=N)N,2,2,3,3
630705,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nc(cc(n1)C)C,2,3,2,1
630706,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,2,4,2,3
630708,c1cccc2c1c(=O)n1c(n2)c(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)NC(=N)N,2,5,1,3
630709,c1cccc2c1c(=O)n1c(n2)c(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nc(cc(n1)C)C,2,6,6,1
630710,c1cccc2c1c(=O)n1c(n2)c(ccc1)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,2,7,5,7
630711,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccccc1,2,1,7,3
630712,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)C,2,1,1,3
630713,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)OC,2,1,2,3
630714,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)Cl,2,1,4,3
630715,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)C(=O)C,2,1,6,3
630716,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)C(=O)O,2,1,5,3
630717,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)S(=O)(=O)N,2,1,3,3
630718,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)S(=O)(=O)/N=C/N,2,1,2,3
630719,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,2,2,7,3
630720,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)S(=O)(=O)NC(=O)C,2,1,7,3
630721,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nc(cc(n1)C)C,2,2,7,1
630722,c1cccc2c1c(=O)c1c([nH]2)c(ccc1)C(=O)OCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1cc(on1)C,2,3,4,3
630724,C12CC3CC(C1)CC(C2)(C3)NC(=O)C(=O)c1c2cc(ccc2[nH]c1)Cl,7,4,6,7
630732,C1=C(C(=O)C(=C(C1=O)CN1CCN(CC1)C)CCCCCCCCC/C=C\CCCCCC)OC.Cl,7,5,6,5
630736,C1(=O)C2(N(C(=O)N1c1ccc(cc1)C)c1ccc(cc1)C)SC=NN2C,1,6,4,6
630737,C1(=O)C2(N(C(=O)N1c1ccc(cc1)Cl)c1ccc(cc1)Cl)SC=NN2C,1,6,7,6
630738,C1(=O)C2(N(C(=O)N1c1ccccc1)c1ccccc1)SC=NN2CC,1,6,6,6
630739,C1(=O)C2(N(C(=O)N1c1ccccc1)c1ccccc1)SC=NN2Cc1ccccc1,1,7,5,6
630740,C1(=O)C2(N(C(=O)N1c1ccc(cc1)Cl)c1ccc(cc1)Cl)SC=NN2Cc1ccccc1,1,7,7,6
630807,C1C(C(C(C(O1)ONc1c(c(=O)n(c(n1)OC)C)C(=O)CC)OC(=O)C)OC(=O)C)OC(=O)C,4,1,5,4
630808,C1(C(C(C(C(O1)ONc1c(c(=O)n(c(n1)OC)C)C(=O)CC)OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C,4,1,6,5
630809,C1C(C(C(C(O1)ONc1c(c(=O)n(c(n1)OC)C)C(=O)CCC)OC(=O)C)OC(=O)C)OC(=O)C,4,1,1,4
630810,C1(C(C(C(C(O1)ONc1c(c(=O)n(c(n1)OC)C)C(=O)CCC)OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C,4,1,3,5
630811,C1C(C(C(C(O1)On1c2c(c(=O)n(c(n2)OC)C)c(O)c(C)c1=O)OC(=O)C)OC(=O)C)OC(=O)C,4,2,6,4
630812,C1(C(C(C(C(O1)On1c2c(c(=O)n(c(n2)OC)C)c(O)c(C)c1=O)OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C,4,2,5,7
630823,[Sn](c1ccc(cc1)OC)(c1ccc(cc1)OC)(c1ccc(OC)cc1)c1ccc(OC)cc1,7,3,1,6
630825,[Sn](c1ccc(N(C)C)cc1)(c1ccc(N(C)C)cc1)(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,7,3,7,3
630832,O1C(C(C2C1OC(O2)(C)C)OC(=O)CCC)C(CO)O,3,4,6,6
630839,C12[C@@]3([C@]4(C(CC1)[C@@]1([C@](CC4)(C4C(C1)OC1(C[C@@H]4C)C[C@H](C(=O)O1)C)C)C)C3)CCC(=O)OC2(C)C,6,5,4,6
630840,[C@]12(CC[C@]3([C@@](CCC[C@H]4C(=C1)C(=CC(=O)OC4(C)C)O2)(C[C@@H]1[C@H]3C(C[C@]2(O1)C[C@H](C(=O)O2)C)C)C)C)O,6,6,4,6
630841,O1C2(CC(C1=O)C)CC([C@@H]1[C@H](O2)C[C@]2([C@]1(C)CC[C@]13[C@H]2CC[C@H]2[C@@](C1)(C=CC(=O)OC2(C)C)OO3)C)C,6,7,1,6
630842,[C@@H]12CC(=O)OC([C@@H]3[C@]1(C[C@]1([C@H]([C@@]4([C@](CC1)([C@H]1[C@@H](C4)OC4(C[C@@H]1C)OC(=O)C(C4)C)C)C)CC3)OO2)O)(C)C,6,1,3,6
630881,Cc1ccc(cc1)/C=C(/c1[nH]c2c(n1)cccc2)\NC(=O)c1ccccc1,2,5,6,2
630882,c1cc(ccc1NC(=O)C)/C=C\1/C(=O)OC(=N1)c1ccccc1,1,4,7,2
630883,C1Oc2c(O1)cc(cc2)/C=C(\NC(=O)c1ccccc1)/c1[nH]c2c(n1)cccc2,2,2,6,2
630884,c1cc(ccc1[N+](=O)[O-])/C=C\1/C(=O)OC(=N1)C,1,2,4,4
630885,C(=C(\NC(=O)c1ccccc1)/c1[nH]c2c(n1)cccc2)\c1ccc(cc1)[N+](=O)[O-],2,5,7,2
630886,c12c(c(c(cc1)O)/C=C\1/C(=O)OC(=N1)C)cccc2,7,3,3,3
630887,c1c(c(cc(c1)Cl)/C=C\1/C(=O)OC(=N1)c1ccccc1)Cl,1,4,3,2
630888,c12c(c(ccc1)/C=C\1/C(=O)OC(=N1)C)cccc2,1,3,2,6
630889,c1ccc2c(c1)nc(s2)/C(=C/c1ccc(cc1)/C=C(\NC(=O)c1ccccc1)/c1sc2c(n1)cccc2)/NC(=O)c1ccccc1,2,4,3,2
630890,c1(cc(ccc1)/C=C\1/C(=O)OC(=N1)C)[N+](=O)[O-],1,2,1,5
630891,c1cc(ccc1Oc1cc(c(cc1)Cl)Cl)/C=C\1/C(=O)OC(=N1)c1ccccc1,1,5,5,2
630892,O(c1ccc(cc1)N1C(=O)/C(=N\N)/C(C1=O)C(=O)Nc1ccc(cc1)OC)C,5,6,4,4
